id,video id,author,author id,text,label,annotator notes,text_length
Ugwr6O4T81DfLn-0Zxl4AaABAg.9yLkwm8x4Q19yOvTBaInrS,wjTIs3rt9pg,@user-bz4zo8em5p,,Thank u,N,Confidence: Low | The comment is a simple expression of gratitude ('Thank u') and lacks any specific content related to the conflict that would indicate a stance.,7
UgxcYm_rEOO5Dy6Tv1l4AaABAg,wjTIs3rt9pg,@divinelycreated4him,UC6vrs6Ui0l2c3t6IJlmlPIg,The video of Adam the 8 year old getting snipped in the head while trying to run for cover really hurt me 😢. What’s happening to the children in Gaza is just so heartbreaking. These kids just wanted to live life and grow up. This is just disgusting and nobody with the power to stop this madness will.,P,"Confidence: High | The comment expresses deep sadness and heartbreak over the suffering of children in Gaza, directly calling the situation 'disgusting' and lamenting the lack of intervention by those in power. This aligns with advocating for Palestinian perspectives and criticizing the ongoing conflict.",301
Ugz3i4_GdSI3rzuyKjN4AaABAg,wjTIs3rt9pg,@shahzain5717,UCzMKUQ6l3nXqrXGybi9bS8A,43 child ren ki lld since oct in wst bank some of them before 7 oct 😢,P,"Confidence: High | The comment highlights the deaths of children in the West Bank since October, implying a critical view of the events and likely attributing them to Israeli actions, thus supporting Palestinian victims.",69
UgztvDTdqLi_7xT-r7B4AaABAg,wjTIs3rt9pg,@uzmaansari2613,UCQzUDemi9xEzvcsJ_MaJufw,To Allah we return,P,"Confidence: Medium | The phrase 'To Allah we return' is a common Islamic expression of resignation in the face of loss or tragedy. In the context of the Israel-Gaza war, it is frequently used by those mourning Palestinian casualties, implying solidarity with them.",18
UgzN66CSw9QhMn4YQZR4AaABAg,wjTIs3rt9pg,@thisisepic7171,UCiNc80glNKY5AVcxOi2HbUA,"Did they took arms and fight? No... They're scholars, students and dreamful of a child... Wasted by indiscriminate attack of IDF",P,"Confidence: High | The comment explicitly criticizes the 'indiscriminate attack of IDF' and describes the victims as 'scholars, students and dreamful of a child,' framing them as innocent civilians targeted by Israeli forces, which is a pro-Palestinian stance.",128
UgxPABUaYKMRqbZSKrN4AaABAg,wjTIs3rt9pg,@rubyfaiz4204,UCGoL-nHo4_4XDE2i2gPvreA,Inna Lillahi Wa Inna Ilayhi Rajaoon 😢😢😢 May Allah bless all these beautiful souls with highest rank of Jannah,P,"Confidence: Medium | Similar to Item 8087, 'Inna Lillahi Wa Inna Ilayhi Rajaoon' is an Islamic phrase used in times of mourning. The blessing for the souls to have the highest rank in Jannah, in this context, indicates mourning for those perceived as martyrs, likely Palestinian victims.",109
UgyG3TBKykjMPTwm6JV4AaABAg,wjTIs3rt9pg,@alfarhah3253,UCVr77bA8RiZioAhk0GGWg9w,"I don't understand, who are we giving thumbs up to?",N,"Confidence: High | The comment expresses confusion about who is being supported ('who are we giving thumbs up to?'), indicating an unclear or inquisitive stance rather than a direct support for either side.",51
UgwjqvV3B5nb0_unqwV4AaABAg,wjTIs3rt9pg,@yamada_kun292,UCh_ozH137l16JQBnyfQc8hg,Some of them died befor October 7th....and still people blame hamas,P,"Confidence: High | The comment points out that some deaths occurred before October 7th and criticizes those who still blame Hamas. This implies a narrative that questions the sole attribution of blame to Hamas and suggests other factors or actors, often used to critique Israeli actions or narrative.",67
UgycEnfzaGFxpUqu8vd4AaABAg,wjTIs3rt9pg,@nursyahirahmasdar7652,UCr9sTODBT44DOV17mcOcalg,"To israel supporter, take notes. 
-This happened in west bank. No hamas there. 
-2023 has been the deadliest year in west bank even BEFORE October 7th.

So this is not war between israel & hamas. This is war crime & genocide.",P,"Confidence: High | The comment directly addresses 'Israel supporters,' refutes the idea that the events are solely a war between Israel and Hamas, and labels the actions as 'war crime & genocide.' This is a strong condemnation of Israeli actions and a clear pro-Palestinian stance.",225
Ugz6XwNHKxEzr0J3IeF4AaABAg,wjTIs3rt9pg,@YourgirlCharley,UC6bGPcgdLve9zUTxiCwuqKA,"See what this war is bringing?! See the misery and pain these innocent children are going through? Don't choose a country, it won't help. Pick the people",P,"Confidence: High | The comment focuses on the 'misery and pain these innocent children are going through' and urges the reader to 'Pick the people' over 'a country.' This is a humanitarian appeal that strongly favors the suffering population, implied to be Palestinians in this context.",153
UgzE_KJGEyTBYSvUGWN4AaABAg,wjTIs3rt9pg,@bushrafarooqi6354,UCs6axFQYvSR_1nVqOWh5Jpw,May Allah make it easy for you my Palestinian brothers and sisters. Hasbunallahu wa naimal waqeel,P,"Confidence: Medium | The phrase 'May Allah make it easy for you my Palestinian brothers and sisters' and the religious invocation 'Hasbunallahu wa naimal waqeel' (Allah is sufficient for us, and He is the best Disposer of affairs) clearly express solidarity and support for Palestinians.",97
UgwVspT8dDftA5g3XEd4AaABAg,wjTIs3rt9pg,@businessideas1303,UCheHDXI7YMS5Zoo32Y-2ebQ,Free Palestine and Long live Palestine,P,"Confidence: High | The comment explicitly states 'Free Palestine' and 'Long live Palestine,' which are clear expressions of support for Palestine.",38
Ugy_IPx5VcGOorj5kC14AaABAg,wjTIs3rt9pg,@angrycannibal6625,UCnCzlwj6XeBuwnPn-b-NPkg,Allah help the oppressed!,P,"Confidence: Medium | The phrase 'Allah help the oppressed!' in the context of the Israel-Gaza war is generally understood as a prayer for those perceived to be suffering under occupation or conflict, which aligns with a pro-Palestinian stance, though it is not as explicit as other comments.",25
UgxlS3w-F2_KibGjlVp4AaABAg,wjTIs3rt9pg,@rimshajavedjaved2981,UC1juarYgEMoV5xkibQKLmOw,Allah hu Akbar #stand with Palestine 🇵🇸 boycott Israel products,P,"Confidence: High | The comment uses 'Allah hu Akbar,' a common religious expression, followed by '#stand with Palestine 🇵🇸' and 'boycott Israel products,' all of which are strong indicators of support for Palestine and opposition to Israel.",63
UgwKRaJfdmYxEELF5MZ4AaABAg,wjTIs3rt9pg,@ulilalbaabchannel5380,UCu0M2SfPfchS3B3rb8xV__Q,"Before Hamas attack on 7th October, Israel already detain over 6,000 Palestinians, most are children and women, with no trial, and no one knows if they are still alive or dead. Now they are killing Palestinian women and children openly. Yet western journalists are still asking the same dumb question: ""But do you condemn Hummus?"".",P,"Confidence: High | The comment highlights actions attributed to Israel prior to October 7th and criticizes Israel's actions and Western media's questioning, framing it within a narrative of Palestinian suffering. This strongly supports a pro-Palestinian viewpoint.",331
UgzqVA3JqfOVh3asOGl4AaABAg,wjTIs3rt9pg,@renujust75,UCsVOLurSuwwBNJdAccRL0gw,"Shame on usa,shame on Israel, Stop this genocide, free free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸",P,"Confidence: High | The comment directly criticizes the 'usa' and 'Israel,' calls to 'Stop this genocide,' and repeatedly uses 'free free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,' which unequivocally indicates support for Palestine.",80
UgzhSbq7ppd_R_inkYF4AaABAg,wjTIs3rt9pg,@user-ev9se7qs1s,UC-ktcGEIn1xsFlpvS-8nLHA,👎👎👎 What about Many Jewish kids murdered by Hamas ??!!,I,"Confidence: High | The comment uses negative emojis and directly questions the focus of the discourse by asking 'What about Many Jewish kids murdered by Hamas ??!!' This redirects blame towards Hamas and implicitly defends Israel's actions by highlighting Hamas's violence against Israelis, suggesting a pro-Israel stance.",54
UgwGeS5gvPf0odcGLBd4AaABAg,wjTIs3rt9pg,@aadi5277,UCFEUCogpkbkkfy0R0eTBuGA,And Palestine has never killed childrenM,P,Confidence: High | The statement 'And Palestine has never killed children' is a direct rebuttal to any narrative that might implicate Palestinians in harming children and implicitly defends Palestinian actions while framing Israel as the aggressor. This is a clear pro-Palestinian statement.,40
UgwwDzLPlls0yv1AIHF4AaABAg,wjTIs3rt9pg,@khalidbel2950,UCvkVM5Qh6wLMNISynNEJljA,To be in jannatul firdaus or stay in  this earth filled with evil!? I would take any one's place in jannatul firdaus anytime!!!,N,"Confidence: Low | The comment expresses a desire for 'jannatul firdaus' (paradise) over 'this earth filled with evil.' While this might be a commentary on suffering or the state of the world, it does not explicitly take a side in the Israel-Gaza conflict. It's a spiritual or existential statement.",127
Ugzd6XrGpAQPzm-72lt4AaABAg,wjTIs3rt9pg,@majl7917,UCE6pQaj7-ounTxFnSfLyOZA,Their innocence taken by those who have none. 💔🇵🇸,P,"Confidence: High | The comment speaks of 'innocence taken by those who have none' and includes a broken heart emoji and a Palestinian flag emoji. This phrasing and symbolism strongly suggest sympathy for Palestinians and criticism of the perceived perpetrators of harm against them, aligning with a pro-Palestinian stance.",49
UgzF_Obx5zfvmXzkQzF4AaABAg,wjTIs3rt9pg,@Dominic_Amoe,UCvfKt2KwNSEASTxdaFafi9A,"""To learn who rules over you, simply find out who you are not allowed to criticize""
-Rebbe Victimsteinberg",N,"Confidence: Medium | The comment is a quote about criticism and power, attributed to a figure with a name that sounds like a play on 'Rabbi' and 'victim.' Without further context or knowing the intent of the quote's application to the current conflict, it's difficult to definitively assign a pro-Israel or pro-Palestine stance. It could be interpreted in multiple ways depending on who is seen as the power being criticized.",106
UgzcW4586FXVoBOVekd4AaABAg,wjTIs3rt9pg,@elsiebert2273,UCBMZcfIQw5Q1S1_BMX7hoDQ,What kind of person kills children?,N,"Confidence: Low | The comment asks a rhetorical question about who kills children. While this could be interpreted in various ways depending on the context of the video, it does not explicitly state support for either side.",35
UgyuR4ewikS12o4zL4p4AaABAg,wjLH81ozcV4,@user-wt7qg3oo3n,UC2o3XReVjeuJaKtw7qBuXGQ,Bouche a pipe,N,Confidence: Low | The comment 'Bouche a pipe' is vulgar and does not provide any clear stance on the Israel-Gaza conflict. Its meaning is unclear in this context.,13
UgwOIqwvDvG_9NYfxvx4AaABAg,wjLH81ozcV4,@SamirSamir-he7ts,UCBnmXsIL-nig7FZBFEOFqsw,Speak french only,N,Confidence: Low | The comment 'Speak french only' is a directive about language and does not offer any opinion or stance on the conflict itself.,17
UgwTuFWwQbV_plel0Nd4AaABAg,wjLH81ozcV4,@marie-pierre1789,UC2g8DgIsEMs8pV0Ahqe3QwQ,Free Palestine,P,Confidence: High | The comment 'Free Palestine' is a direct and unambiguous statement of support for Palestine.,14
UgzTnVOQj_mGk3yeQnl4AaABAg,wjLH81ozcV4,@VADORT,UCTqHrItWqbEdBYp-RvLKTZg,"COMPRENDRE QU CES "" victimes "" L ON ETE CAR LES SIONISTE MESSIANIQUES AVAIENT BESOIN D UN ALIBI POUR EVACUER GAZA ET CONCRETISER L PROJET DU GRAND ISRAEL  !  COMME LES SIONNISTES ONT SACRIFIE LES JUIFS ASSIMILATIONISTE D OU L TERME HOLOCAUST POUR OBLIGER LA COMMUNAUT INTERNATIONAL A CRER LE FOYER JUIF PROMIS N 1917 PAR LORD BALFOUR A ROTHSCHILD D AILLEURS  L AGENCE JUIVE IRA JUSQU A COOPERER AVEC LE 3ME REICH  DE 1933 A FIN 1939",P,"Confidence: High | The comment uses highly critical language towards Zionists and frames events as a Zionist project to evacuate Gaza and realize 'Greater Israel.' It also draws parallels to historical events with a clear anti-Israel sentiment, thus supporting Palestine.",432
UgzFKZmGJYT1qfdV8V94AaABAg,wjLH81ozcV4,@aboumouridmourid5975,UCgd2QHYEOiffBSrj-MvtMFQ,"C’EST UNE MENTEUSE ,C’EST UN SOLDAT DE TSAHAL L’ARMÉE DE CRIMINEL 
ET SI LE HAMAS ÉTÉ COMME EUX ELLE SERAIT MORTE ,ELLE DIT ÊTRE EMPRISONNÉS DANS UNE FAMILLE PALESTINIENNE POUR DIRE QUE TOUS LES PALESTINIENS SONT DE TERRORISTES 
C’EST UNE JUNKY DU SIONISME UNE TERRORISTE",P,"Confidence: High | The comment labels an individual as a 'liar,' a 'soldier of Tsahal' (the Israeli army), a 'criminal,' and a 'terrorist' while defending Hamas. This strongly indicates a pro-Palestinian stance and opposition to Israel.",271
UgwlaLNVvBlFmzz6qn54AaABAg.9ytuzBUOOuq9yzrMM2vnSP,wjLH81ozcV4,@sofosofo8181,,Free free Palestine🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 vive Palestine,P,Confidence: High | The comment 'Free free Palestine' along with multiple Palestinian flags is a clear and explicit expression of support for Palestine.,46
Ugy3m-af9NtY96BXrgF4AaABAg.9yt8ru_wPnK9ytVVwijkyU,wjLH81ozcV4,@antilaic1342,,Va te coucher pro Bfmer2,N,"Confidence: Low | The comment 'Va te coucher pro Bfmer2' is a dismissive statement that appears to be a personal attack or retort, not directly related to the Israel-Gaza conflict's substance.",24
UgzhSAKPB-VgmIFsFCJ4AaABAg.9yt3l9wsuH39yvLQMAI4Lk,wjLH81ozcV4,@couftaf237,,@@ilianoudsmh9651 merci trop d ignard sur YouTube,N,Confidence: Low | The comment '@@ilianoudsmh9651 merci trop d ignard sur YouTube' is a response to another user and expresses frustration about ignorance on YouTube. It doesn't take a stance on the Israel-Gaza conflict.,49
UgwDxF6SJdmeqkfBb6d4AaABAg,dXVI-gaISXY,@user-eg8fg3ik4y,UCUyaji_LxUqTBM4eJudo0KA,End the illegal occupation pls,P,"Confidence: High | The comment 'End the illegal occupation pls' directly criticizes Israel's actions by labeling them an 'illegal occupation,' which is a common argument used to support Palestinian rights and statehood.",30
UgyKqpeHtcu2M8gFK-R4AaABAg.9yrH-QA4i219yvbWWLpqUm,dXVI-gaISXY,@avicolo1,,Where do you get free playstation?,N,"Confidence: High | The comment is a question about obtaining free PlayStation, which is completely unrelated to the Israel-Gaza conflict. It shows no stance.",34
UgyX-Y3tvAWJlfk_vc14AaABAg,dXVI-gaISXY,@kgaledamarjahan383,UCVmACGbP_M59g3ecauCYTcA,I can't believe this is happening today   😭 💔,N,"Confidence: Medium | The comment expresses distress and sadness with emojis, but it doesn't specify what is happening or take a side in the conflict.",45
UgzfVjUOsyF73TgILRZ4AaABAg.9yrOvRXlHNp9ysMQNU6oGk,dXVI-gaISXY,@SQ2012,,"​@@peterkilbridge6523 bro stop ...I laughed to that extent that now I am rolling on floor but still can't stop laughing
Gold people......Golden rules
Those who can't afford a piece of land or household for themselves are with gold
Those who are official robbers claim to have gold 😂
Ahh stop such jokes...",P,"Confidence: Low | The comment is sarcastic and critical of a prior statement. While it uses loaded terms like 'official robbers' which could be interpreted critically towards Israeli actions, the overall context is unclear and potentially a response to something unrelated to the core conflict, making the stance ambiguous.",305
UgzpcmGEIgzRz3tAA0R4AaABAg,dXVI-gaISXY,@robertmitchell8630,UCUf_DY-ymYAWlpF2-nvP9Uw,"West bank is an inaccurate name 
It's Judea Samaria",I,"Confidence: High | The comment directly challenges the naming of 'West Bank' and asserts 'Judea Samaria,' which is a viewpoint aligning with Israeli historical claims and territorial perspectives.",51
Ugz2SHqls2C9b7RVBLV4AaABAg.9ys3HUtSiBH9yvLkK6Ll60,dXVI-gaISXY,@paulsultana8683,,@@alexanderthegreatoz5945 yes indeed open ur eyes and ears,N,Confidence: Low | This comment is a reply to another user and simply says 'yes indeed open ur eyes and ears.' It's too vague to determine a stance on the conflict itself.,58
UgzfVjUOsyF73TgILRZ4AaABAg.9yrOvRXlHNp9yrY_T3DNOC,dXVI-gaISXY,@ceekay5267,,Israel isn’t allowing any journalists in Gaza they have had control of who enters and leaves since 2005 complete blockade including control of food water electricity and every other aspect of day to day life,P,"Confidence: High | The comment criticizes Israel's control over journalists' access to Gaza and describes a 'complete blockade' of essential resources, directly reflecting a pro-Palestinian viewpoint and criticism of Israeli policies.",207
UgwZi-zHE7yrgDbbdJZ4AaABAg,dXVI-gaISXY,@omarmaery2049,UCshxNxRPeI5xtzTL2ncUbLQ,Gaza is hot rn resistance very strong. Diaper forces now in west bank looking for soft targets. Seriously what are they doing in west bank hamas is in Gaza,P,"Confidence: High | The comment describes Gaza as 'hot rn' with 'resistance very strong,' and refers to Israeli forces ('Diaper forces') as looking for 'soft targets' in the West Bank, implying criticism of Israeli military actions and support for Palestinian resistance.",155
Ugzar9zfdEjlWcmgrg54AaABAg.9yrJHDXg9Rh9yxCmlhc7P-,dXVI-gaISXY,@avicolo1,,"By the way what Bashar El Asad did in Syria, killing close to 700,000 people! Where were you?",N,"Confidence: Medium | The comment shifts the focus to actions of Bashar El Assad in Syria. While it implies a concern for human suffering, it does not directly engage with or take a stance on the Israel-Gaza conflict itself. It could be an attempt to deflect or broaden the discussion.",93
Ugw8cWXguuDMJQv2e0J4AaABAg,dXVI-gaISXY,@JohnDoe-jk9zq,UCFkz-EnziDDBzqBV4xJpXpw,Israeli Diaper Force going against innocent civilians again since that's the only thing they know,P,"Confidence: High | The comment uses the derogatory term 'Israeli Diaper Force' and accuses them of acting against 'innocent civilians,' which is a strong criticism of Israeli military actions and clearly aligns with a pro-Palestinian stance.",97
Ugw-N9PS9H5qQQ4ex3Z4AaABAg,dXVI-gaISXY,@nasairiqbal7186,UCEdt1Z4XcD-aR_EloKriW9Q,"Gaza first
West Bank 2nd
All Arab states last",P,"Confidence: High | The comment explicitly prioritizes Gaza and the West Bank ('Gaza first, West Bank 2nd') over 'All Arab states,' indicating a strong focus on and support for the Palestinian cause and territories.",45
Ugxf77CK3XhIsV3OC9x4AaABAg,dXVI-gaISXY,@towbar2,UCCSVnpClgn6HPybbETi_5Hw,Israel is worse than the Pol Pot regime!!!! Worse than Patrice LaMumba farce!!!! Worse than Hitler's Third Reich!!!!,P,"Confidence: High | The comment uses extreme comparisons to historical atrocities (Pol Pot, Hitler) to condemn Israel's actions, indicating a strong anti-Israel stance.",116
UgzExNt5RvUUYDnz0kp4AaABAg,dXVI-gaISXY,@Di.lkashnaushad,UCN62UTgI5zpm_A7NrXhsnVg,"#Wewontbesilenced
#Freepalestine",P,Confidence: High | The hashtags '#Wewontbesilenced' and '#Freepalestine' explicitly advocate for Palestine and signal solidarity.,32
Ugxgv4GOk3xPCM2oyfV4AaABAg,dXVI-gaISXY,@alimafaz5106,UCBcLY5N09rSrn1nmdj73ppg,Stop the Genocide of innocent Palestine people and children 💔,P,"Confidence: High | The comment directly calls to 'Stop the Genocide of innocent Palestine people and children,' which is a clear expression of support for Palestinians and condemnation of Israel's actions.",61
Ugyj1zvGdqpTzPqTtZt4AaABAg,dXVI-gaISXY,@AlbaTramonto-ub4qc,UCviHVkKVMh-ZK27U6l1Wiog,"Zionists have control on mass media. Google and main social media are filled with a lot of Zionist's lies. Their main target is islam, muslims and the principal cause of the arab/muslim world ""Palestine.""",P,"Confidence: High | The comment claims Zionists control mass media and spread lies, targeting Islam and Muslims, and identifies Palestine as the 'principal cause,' indicating a strong anti-Zionist and pro-Palestinian stance.",204
UgzfVjUOsyF73TgILRZ4AaABAg.9yrOvRXlHNp9ysHAixDCaJ,dXVI-gaISXY,@patriciaeddy7629,,"Western media are being controlled, hands tie, muzzled.",P,"Confidence: Medium | The comment suggests Western media is controlled and silenced. In the context of the Israel-Gaza war, this often implies that the media is not reporting on Palestinian suffering or Israeli actions critically, thus indirectly supporting a pro-Palestinian viewpoint.",55
UgzfVjUOsyF73TgILRZ4AaABAg.9yrOvRXlHNp9ys4IDG85IR,dXVI-gaISXY,@rizanz2108,,"Western media will only cover ""IDF  surrender ""....soon 😊",P,"Confidence: Medium | The comment predicts an IDF surrender, which aligns with an anti-Israel narrative. It suggests a desired outcome that is unfavorable to Israel.",57
UgxRJhAw-MuV2oX-H9B4AaABAg.9yv_OsSznsd9yxYf-XlAVJ,dXVI-gaISXY,@ayhanuzun4821,,Corruption of the Disbelievers,N,Confidence: Low | The comment 'Corruption of the Disbelievers' is too vague and lacks specific context to definitively determine a stance on the Israel-Gaza war.,30
UgzIRPem098hb3a9rpt4AaABAg,dXVI-gaISXY,@user-lg9su7no6h,UCybUU6FEjt-OjK7qtoqvRZg,Bro there are no hamas in the west bank tf is israel doing israel is the embodiment of Dajjal,P,"Confidence: High | The comment directly criticizes Israel's actions in the West Bank and equates Israel with 'Dajjal' (an Islamic concept of a deceitful figure), which is a strong condemnation and indicates support for Palestine.",93
UgynQZuW_04yFCP-hMF4AaABAg,dXVI-gaISXY,@amakkouk88,UCzhJLdfuIU5gylsOMn0zpXw,Where's Piers Morgan???,N,"Confidence: Low | Asking 'Where's Piers Morgan?' is a rhetorical question that does not express a clear stance on the conflict itself, but rather on media coverage or a public figure's involvement.",23
UgzfVjUOsyF73TgILRZ4AaABAg,dXVI-gaISXY,@IosebDzhugashvili,UCaeizOIngSTlUnP_8zJwrRA,"Why?. 
Under what law is this allowed?
Where is Western media..?",P,"Confidence: Medium | The comment asks 'Why?' and 'Under what law is this allowed?' and 'Where is Western media..?' This implies criticism of current actions and media silence, which in the context of this conflict, often aligns with a pro-Palestinian perspective questioning Israeli actions.",64
UgwaLwm51p0RvbtgsKt4AaABAg.9yrckxR_tKc9yu6WTlCzcq,dXVI-gaISXY,@Najda007,,"Don't insult the animals, please.",N,Confidence: Low | The comment uses the word 'animals' without explicit context linking it to either side of the conflict. It could be a general statement of disgust or applied to a specific group in a way that isn't clear.,33
UgzjYBT4wk279YUkO7R4AaABAg,dXVI-gaISXY,@imaneessounaini8841,UCypTNUS2A0DM3MODHGCzLOQ,"Literally a jungle, IDF modus operandi is the law of the jungle",P,"Confidence: High | The comment criticizes the 'IDF modus operandi' and uses the phrase 'law of the jungle,' strongly implying a negative view of Israeli military actions.",63
UgwAkYDQBITbtnrv4FZ4AaABAg,dXVI-gaISXY,@mhhq5269,UCf5a2VjvCN0U24XodXCKnFA,Isrehell trash,P,Confidence: High | The term 'Isrehell' is a derogatory portmanteau that clearly expresses strong negative sentiment and criticism towards Israel.,14
UgzAprEbV5NxoTPeo-Z4AaABAg,dXVI-gaISXY,@ahdon3,UCI8S8xiZOs-F2ei05GAqZnQ,"And here in America they are showing some guided tours of ""Gaza tunnels""  invader Israel has no right to be in Gaza first place",P,"Confidence: High | The comment states that 'invader Israel has no right to be in Gaza,' which is a direct criticism of Israel's presence and actions in Gaza, aligning with a pro-Palestinian stance.",127
UgwaLwm51p0RvbtgsKt4AaABAg.9yrckxR_tKc9yu_HyHEC8u,dXVI-gaISXY,@ThePowerOfTop10,,"@@Najda007 Oh,I see, and thank you for telling me to not insult animals🙌🏾❤️",N,Confidence: High | This comment is a direct reply to Item 8135 and acknowledges being told not to insult animals. It does not express a stance on the Israel-Gaza conflict itself.,75
Ugy7J4UOOTfumZNMHbV4AaABAg.9yrNnw96rEO9yrZG7W15Qe,dXVI-gaISXY,@bluecat6902,,Israel is the one behaving immorally.,P,"Confidence: High | The comment explicitly states 'Israel is the one behaving immorally,' which is a direct criticism of Israel and its actions, aligning with a pro-Palestinian stance.",37
UgzH2SZfVOowYEHUVD14AaABAg,dXVI-gaISXY,@ZAKhan-ii5vk,UCzyGEYp9cwckflns9a2AC9w,"No Hamas exist in West Bank
So why is this happening there?",N,"Confidence: Medium | The comment asks a question about the presence of Hamas in the West Bank and its relevance to the current events. It doesn't take a definitive stance but seeks clarification, which leans towards a neutral inquiry.",59
UgxnCn35aukTAZqLxf94AaABAg,dXVI-gaISXY,@fauziahshaari4536,UCBookk0JRuzYJROgZm8KQPg,WHY CANT ANYTHING BE DONE TO END THIS???????,N,"Confidence: High | The comment expresses frustration and a desire for the conflict to end but does not assign blame or support either side, making it a neutral expression of concern.",44
UgxudqxsFuZxEGGNBap4AaABAg.9yrbQWdEq8u9yu6eOnJ79C,dXVI-gaISXY,@Najda007,,They see the opportunity. Terrible.,P,"Confidence: Low | The comment states 'They see the opportunity. Terrible.' Without further context, it's unclear who 'they' refers to. If it refers to Israel exploiting an opportunity, it would be P. If it refers to Hamas, it would be I. Given the other comments in the thread, it is more likely to be P, but it is ambiguous.",35
UgxIXJ-ODx1Hwyc3KYp4AaABAg.9yEjOvIOGuo9yFT2tHzVpj,ohfeT8X1XRI,@cristina1radio,,"Shame on the entire country of Israel. Lets not say IDF or Israeli Govt. (Cause no one was saying the US army was bombing Syria or Aghanistan, It was America bombing other countries, remember??) Like it or not, they're all to blame, just like they blame all Palestinians. It's what they learn in school from childhood. They only see them as terrorists and dirty Arabs.",P,"Confidence: High | The comment expresses 'Shame on the entire country of Israel' and states 'they're all to blame,' directly criticizing Israel and assigning collective blame, which aligns with a pro-Palestinian stance.",368
UgzL6u9PXfP1tMlWrZh4AaABAg.9yEjJdia7EI9yFXKpPRz5Q,ohfeT8X1XRI,@ron0311,,"@@martikabee2256 This is youtube, not your mother's home. 
I will get involved in whatever I want.",N,Confidence: Low | The comment is a personal retort and does not express any stance on the Israel-Gaza conflict.,98
Ugy5wroUeO1zq_5U7vp4AaABAg.9yEt9Yda14W9yJvR7iMNFc,ohfeT8X1XRI,@vonrock6862,,@@shannonweatherly3940 so your telling me your free,N,"Confidence: Low | This comment appears to be a direct, context-dependent question to another user and doesn't offer a stance on the conflict.",51
UgwFePy7w5QGx1zfhJd4AaABAg,ohfeT8X1XRI,@josephbarbara3383,UCcbO3Mt2rfXfqu8-4dl5SOA,That’s terrible and God is watching,N,"Confidence: Medium | The comment expresses a moral sentiment ('terrible') and invokes a higher power, which could be interpreted in various ways related to the conflict, but doesn't explicitly favor one side.",35
UgytSEKxpi_8OmSHfbt4AaABAg.9yEl6-y9IiZ9yGjj7mLE7B,ohfeT8X1XRI,@johnmckay5621,,​@@sergiolerma6069Even the few decent Jews know this is unashamed genocide from neo Nazi Zionists -   🇯🇴🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧🇯🇴🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴,P,"Confidence: High | The comment uses strong language ('unashamed genocide', 'neo Nazi Zionists') to criticize Israel and implicitly supports the Palestinian perspective.",134
Ugz-DmPwKC1_GP6LtcJ4AaABAg.9yF42q8FW3S9yI933ZZK0l,ohfeT8X1XRI,@ali13141,,It is not their land... They steal it ​@@ThreeWhiteSoilders,P,"Confidence: High | The statement 'It is not their land... They steal it' directly criticizes Israel's presence and actions in the disputed territories, aligning with a pro-Palestinian stance.",59
UgwLR9F1EaUA2nU2a9V4AaABAg.9yEqZ60Hn2E9yFY-6QaT4v,ohfeT8X1XRI,@freyjablue.,,Yeah I've heard it's just anti-semitism. Which is pretty bad so we should probably ignore the genocide thing just in case...,P,"Confidence: High | The comment sarcastically dismisses claims of antisemitism and implies that the 'genocide thing' should not be ignored, thereby taking a critical stance against perceived Israeli actions.",124
UgywlnPvrSOxFTKCUdJ4AaABAg,ohfeT8X1XRI,@azad1718,UCk8tRBFvABzEIjEJCTTlH3g,Israeli Zionist thugs are living Nazi,P,"Confidence: High | The comment directly labels 'Israeli Zionist thugs' as 'Nazi,' which is a strong condemnation of Israel and aligns with a pro-Palestinian viewpoint.",37
UgzL6u9PXfP1tMlWrZh4AaABAg,ohfeT8X1XRI,@MISSY_RAPPTHERN,UCYEACSwADbY2JYi1K46Ir7g,"Omg, laughing at the deaths of  martyrs, absolutely disgusting, May they see the wrath of Allah. 🤮",P,"Confidence: High | The comment expresses disgust at the 'deaths of martyrs' and invokes divine wrath, strongly implying support for those who have died and opposition to those perceived as responsible, which in this context points to a pro-Palestinian stance.",98
Ugz4sNwHW4tN0XokEPN4AaABAg.9yEm0pKOqru9yF5xahkr2y,ohfeT8X1XRI,@angelureta9152,,Please don’t disrespect the swatzika like that,P,"Confidence: High | By asking not to disrespect the swastika, the comment implicitly equates actions against Palestinians with Nazism, a severe criticism of Israel and support for the Palestinian side.",46
Ugy2peBtCIiBjdOQ2ZR4AaABAg,ohfeT8X1XRI,@Moral4u,UC5H2ImKf5bGs7qh5trOPkAA,Saw a netlfix documentary on nazis destruction of eastern in the world war..the similarities are uncanny,P,"Confidence: High | The comment draws a direct parallel between Nazi actions and the current situation, stating 'the similarities are uncanny.' This comparison strongly criticizes Israel's actions and aligns with a pro-Palestinian perspective.",104
