id,video id,author,author id,text,label,annotator notes,text_length,vader_compound,vader_pos,vader_neu,vader_neg,vader_label,textblob_polarity,textblob_subjectivity,textblob_label,INSULT,PROFANITY,SEVERE_TOXICITY,TOXICITY,IDENTITY_ATTACK,THREAT
UgzKYHzTmrxCxvzeXCN4AaABAg,zbmDCS40WWo,@NoName-OG1,UCwVOu7YS05W0Q12xpf8QPGg,"This girl is awesome!- Is it the tone, the accent, the sharpened truth?!?",N,Confidence: Low | The comment praises a speaker but doesn't offer an opinion on the conflict itself.,73,0.8097,0.4,0.6,0.0,positive,1.0,1.0,positive,0.023866551,0.01941724,0.001745224,0.067380086,0.0076955543,0.00675104
UgyUwbvbGI0KbXedr414AaABAg,GdA7hRRUyKA,@annmariemazzotta2495,UCvDN0X96hkV3USwcXYInIDg,"To have so much anger ,,, how are treated that made them insane ,,,,",N,Confidence: High | The comment asks a question about the cause of anger without assigning blame or taking a side in the conflict. It is observational and doesn't express support for either Palestine or Israel.,68,-0.7703,0.0,0.642,0.358,negative,-0.85,0.6,negative,0.34548226,0.09066332,0.0074768066,0.3561489,0.0075845607,0.015256803
Ugwj-OFUVEEpeThDFSl4AaABAg.9xCx4sKVzAD9xtS8NMXE21,AtLRls-Ev7Q,@CP-xy1bz,,@@helmetgirl2.0 I don't need to understand sanathan from descendents of coward converts,N,"Confidence: Low | This comment is a dismissive response to another user, referring to 'descendents of coward converts' and 'sanathan.' It seems to be part of an internal argument or religious/cultural debate and does not clearly express a stance on the Israel-Gaza war itself.",87,-0.4588,0.0,0.786,0.214,negative,0.0,0.0,neutral,0.5130944,0.26603898,0.031420294,0.50503236,0.48990932,0.022681303
Ugx_CpPnF5kl-jSyqzx4AaABAg,t9tfR9jGPZY,@sabinakhan1305,UCiF1YmDGwbciDlpG0ToVu-A,Ronaldo is a very king❤❤❤❤❤❤❤,N,Confidence: High | This comment praises Ronaldo and uses heart emojis. It does not mention or allude to the Israel-Gaza conflict.,29,0.9857,0.712,0.288,0.0,positive,0.2,0.3,positive,0.011540901,0.021125201,0.002708435,0.028149333,0.0068076057,0.008556974
Ugw1A7Czpm5Yzl9dSlt4AaABAg.9wEl-BH2-hB9wQkYIghcZV,RE3EOtcjGFk,@AbboudMAX,,Fix your country first 😂😂😂,N,"Confidence: High | The comment is a sarcastic retort directed at the video or another commenter, using laughing emojis. It doesn't express any discernible stance on the Israel-Gaza conflict itself.",26,0.8271,0.379,0.432,0.189,positive,0.25,0.3333333333333333,positive,0.07935401,0.062454045,0.016577384,0.30539915,0.2127345,0.039256934
UgwSxS8i7dEsFtM-Rw54AaABAg,Ep40b72gfJk,@user-vd7kx6lh4o,UCDAz2zGyZRngiizt6IpTAQA,"Jesus is Lord!
Believe in HIm for salvation, peace, and forgiveness!",N,"Confidence: High | The comment is a religious statement unrelated to the political conflict. It expresses belief in Jesus for salvation, peace, and forgiveness, but does not take a stance on the Israel-Gaza war.",68,0.7339,0.407,0.593,0.0,positive,0.0,0.0,neutral,0.007322875,0.011646013,0.0008678436,0.012063419,0.0052906936,0.0062267366
UgwB95lVNt2sxl43N4t4AaABAg.9xLQwAiHdQq9xLr4cp2zcR,F6r0CA-4HNA,@roryr8,,@@oxy728 Apart frpm the slaves and the women kept no better than slaves,N,Confidence: Low | The comment is a vague insult that doesn't clearly indicate a stance on the Israel-Gaza conflict.,71,-0.3412,0.0,0.833,0.167,negative,-0.25,0.5,negative,0.25007802,0.13785136,0.023076924,0.37751234,0.3817989,0.024580594
UgywNABz1XoB3TFIaNh4AaABAg,xdGuXuNX5ik,@NadjlaHami,UCvD-88S1-eD1crz9E1ZM-5w,the king+,N,Confidence: High | The comment 'the king+' is too short and lacks any context or specific language to infer a stance on the Israel-Gaza conflict. It is unclear what 'the king+' refers to in this context.,9,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.0113889,0.02167175,0.0020599365,0.026970858,0.00569767,0.008945347
Ugw3sSUJHhibYaHf5RR4AaABAg.9wtaz6p6e9U9wtegNBCQ6U,F28EfmgFnhc,@aryantiwari1522,,and you're also,N,"Confidence: Low | This is a very short, incomplete response that doesn't provide enough context to determine a stance.",15,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.010286893,0.018597418,0.0016498566,0.021667719,0.0042917514,0.007754337
Ugy5Z7pVtsZYIf5J_tZ4AaABAg,6kr8xHKOawY,@SubodhKumar-ze8uq,UCIgxW-6dursEYOGrn4ZtVCw,Manmohan singh churi phna tha,N,Confidence: Low | This comment refers to a political figure ('Manmohan singh') and uses colloquial language ('churi phna tha' which implies weakness or being unfit). It doesn't directly address the Israel-Gaza conflict.,29,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.53014356,0.37653163,0.16960317,0.43720075,0.17847598,0.13633445
UgwIvClOImStrJUBvNN4AaABAg.9wBJQpWJjDn9wDLMKaNTBf,HEa_-g1PeKc,@dashulamite,,"​@@lavonnetraylor8403the bible doesn't say anywhere that we're all God's children. It's does say that we're all born out of relationship with Him and have to make the choice to repent, ""walk like Jesus walked"" and THEN we are called adopted children. 
We are all the family of man, but we are not all the family of God.",N,Confidence: Low | This comment discusses religious doctrine and does not mention or allude to the Israel-Gaza conflict.,319,0.5267,0.074,0.926,0.0,positive,0.0,0.0,neutral,0.012148905,0.014054239,0.0012302399,0.035220183,0.022992345,0.0060649146
UgwgSBJqwV696ofwzGd4AaABAg.9yiZY4XmU6U9yo0ZJRLjt_,4Kx5ePY_v5k,@HelloWorld-mv7yr,,Then why interview them and pretend he's neutral? The people he interviews actually are harmless as they say.,N,"Confidence: Medium | The comment questions the neutrality of an interviewer, suggesting the people being interviewed are 'harmless.' This implies a critique of the interviewer's method of presenting information, but it doesn't explicitly support either the Palestinian or Israeli side. The focus is on the perceived bias in the interview rather than a direct endorsement of either party in the conflict.",109,0.1531,0.103,0.825,0.072,positive,0.0,0.1,neutral,0.08533409,0.018255826,0.0020122528,0.16765249,0.006030651,0.008026198
UgyKwa2xz8HGKTyhDY14AaABAg,VefvGtJNFU4,@dhavalbhogayata2339,UCcVgxFXcUKe42IepVTpR6Wg,"hr kisi ko apne pr naaz krne ka Haq hota h they r proud that they r madrasa, puncture, gattar chhap chu__e",N,"Confidence: Low | This comment makes derogatory remarks and expresses pride in being certain things ('madrasa, puncture, gattar chhap chu__e'). It does not provide any information to link it to a stance on the Israel-Gaza war.",106,0.4767,0.129,0.871,0.0,positive,0.8,1.0,positive,0.46625584,0.4756165,0.35058254,0.40336934,0.2795294,0.13815513
UgwKfCg_aBdsEwTvenV4AaABAg,PfvyyRlhjeY,@smartgirl36936,UCPE81pz4Rfb3VrJj4ESO_ng,Ab bhart election me busy hai 😂,N,Confidence: High | The comment makes a sarcastic remark about India being busy with elections and is unrelated to the Israel-Gaza conflict.,31,0.4404,0.259,0.612,0.129,positive,0.1,0.3,neutral,0.039737478,0.027547138,0.0029754639,0.05378982,0.017867407,0.010602405
Ugyb77JNZsHREidgywJ4AaABAg,w2QZUKLjpcg,@QueenKelei,UCqCGs912_fnxE5gxPPO394Q,"So is the purpose of all the state cabalist from nato, like the USA. 130 years of war crimes in Hawaii. Occupying Hawaii by force because they needed the military here to force pillage rape and steal the lands. I e learned to look at international law because of the infringing on my rights. Only to tie the details all together. 1871, ale Rv an nationals became forever into slavery by the satanist elite who cut a deal with the bankers for the federal reserve to print up human trafficking money and give a false claim of the American dream. War after war. Crime after crime. Just like the Spanish war creation. Just like Pearl Harbor, just like Lahaina.",N,"Confidence: Medium | This comment discusses historical grievances and perceived injustices, drawing parallels to various events and international law. While it speaks of 'war crimes' and 'occupying,' it does not directly mention Israel or Palestine, making its stance on the specific conflict unclear. It seems to be expressing a broader critique of state actions and elite power structures.",656,-0.9805,0.091,0.667,0.242,negative,-0.0714285714285714,0.2571428571428572,neutral,0.24928534,0.09868695,0.014059683,0.30716252,0.109318495,0.03787563
UgzvvQG_gXl5Ki4fVOx4AaABAg.9yiXoQyJ7PN9ylmGPrOkb7,evOHh2RIvhw,@Fatherless527,,Team peace,N,"Confidence: High | The comment 'Team peace' expresses a desire for peace, which is a neutral stance on the conflict, not favoring either side.",10,0.5423,0.778,0.222,0.0,positive,0.0,0.0,neutral,0.008633883,0.015693882,0.0013923645,0.015204934,0.0042547537,0.0077802283
UgwHAmi48CIrxPc_6hx4AaABAg,M6Ecmzf0Z0A,@chrisfeeney3559,UC65R5Cg3hlVZQqRZUEVydLA,Disappointed in you Elon!,N,"Confidence: High | The comment 'Disappointed in you Elon!' is a direct expression of disappointment towards Elon Musk. However, without further context about *why* the commenter is disappointed, it's impossible to link this disappointment to a specific stance on the Israel-Gaza conflict. It could be related to numerous other issues.",25,-0.5255,0.0,0.469,0.531,negative,-0.9375,0.75,negative,0.13064787,0.021808386,0.0026893616,0.2043827,0.0042547537,0.006861079
Ugw2xF8bxV_3m0sl7D54AaABAg.9vo9qG_AWCp9voi9Q9T73X,R4uLRqqxHlI,@davidm713445,,Yeap he was graduated in a right place and knows his word you can hate him for saying the truth so go ahead and look it up meanwhile you say something stupid 🤡,N,"Confidence: Low | This comment is highly ambiguous. It praises someone for 'saying the truth' and dismisses criticism with a clown emoji. Without knowing who 'he' is or what 'truth' is being referred to, it's impossible to determine a stance on the conflict.",159,-0.7003,0.057,0.767,0.176,negative,-0.4380952380952381,0.811904761904762,negative,0.6831271,0.36230123,0.023076924,0.687436,0.014752249,0.010887212
Ugys2ecvUAPlDv9Zuk94AaABAg,3BhD4WPvGLU,@saniazara5542,UCPJuSXBrQs0N1DvZI9U7X7A,can you do a debate about this with bassem yusuf rather than a video or anyone really with YOUR intellectual capability?,N,"Confidence: Low | This comment is a suggestion for a debate format and partner, with no direct commentary on the Israel-Gaza conflict itself.",120,0.552,0.151,0.849,0.0,positive,0.25,0.3,positive,0.20668297,0.04892669,0.0064468384,0.2922276,0.011321344,0.008052089
Ugy7LRHOih8ca-b5ovB4AaABAg,6R_llaRoclI,@99Michael,UC0KpkB-F5jZn9hMAFHTdYJQ,"It's the nature of Western media. It does the same in the USA, ignoring Black-on-Black violence and murder, only focusing on the actions of a white perpetrator.",N,Confidence: Medium | This comment discusses Western media's reporting patterns in the US and compares it to the Israel-Gaza conflict without explicitly taking a side on the conflict itself. It's an observation about media bias.,160,-0.9403,0.0,0.61,0.39,negative,0.0,0.28125,neutral,0.2679134,0.10240069,0.022193791,0.4269174,0.5135796,0.13414288
Ugy6A2-j3Ja4Qfb9CvZ4AaABAg,BrBe_kpfL5g,@giovanna5809,UCrrpmNJEYUL-bM6jztGrX_A,False lier shame on you,N,"Confidence: Low | This comment is a general accusation of lying and shame, directed at an unknown individual in the video. It does not offer any specific viewpoint on the Israel-Gaza conflict.",23,-0.4767,0.0,0.563,0.437,negative,-0.4000000000000001,0.6,negative,0.4534306,0.12286829,0.018836858,0.45243698,0.018068384,0.013476364
UgyQqGtTT2cBBh2MEI94AaABAg,4WBwGZnsdyE,@tharika567,UCCGAi29Dpv6xMEcvpzUWl4g,Why palkis went to israel and not to manipur....hypocrite,N,"Confidence: Medium | This comment criticizes a journalist's travel choices and labels them a hypocrite, but doesn't directly express support for either Palestine or Israel in the conflict.",57,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.64537907,0.22429734,0.023076924,0.6289369,0.36702603,0.010628296
UgySwnD9dt5U0glISkJ4AaABAg,kbQLe9tBuak,@mohamedsyed5977,UC59JGs45AJcFhmC3FkDEicw,That was a great speech. I'm not sure it's worth speaking to those people who only use international law when it's in their interest and have only selective outrage. insha'Allah it affects those with pure hearts.,N,Confidence: Medium | The comment praises a speech but expresses doubt about its impact on those who 'only use international law when it's in their interest and have only selective outrage.' This is critical of a certain behavior but doesn't explicitly align with either side of the conflict.,212,0.7559,0.236,0.621,0.143,positive,0.1520408163265306,0.6055555555555555,positive,0.019870255,0.014976538,0.0015640259,0.05230548,0.021987455,0.007586042
Ugy-HrAR-GfBI4M18t94AaABAg,bV2pQ3YzCu8,@srikanthamancharla1355,UCJD-dH8JdQ40glUXgvHTLig,"I don't know much even, I am feelng that I have some information by the media.. in an confusing state .. when terrorists attacked someone maximum  countries says that not acceptable if  terrorists attacks civilians..
But if someone starts to reply through the Concerned everybody says it is civilians is suffering no one will accept .. 
Everybody is having reason but all were thinking who is having majority share even with past history for convenincing themselves 
No one any country having religious issues except those who exactly follow politics and parents who involved in politics..",N,"Confidence: High | The comment expresses confusion and a lack of clear understanding due to media influence. It highlights the conflicting narratives surrounding civilian suffering and states that no country has religious issues except those involved in politics, indicating an attempt to remain impartial and observe the complexities.",589,-0.8331,0.075,0.753,0.172,negative,-0.0199999999999999,0.27,neutral,0.04910661,0.022628209,0.003967285,0.12867521,0.050443888,0.025098583
UgzQml6kB1eiisnKsi54AaABAg,erRMA6R2HGE,@user-qj2rq6ih5w,UCs1u61ti5EFYwhu_ywL0TPA,Thx for❤🇸🇩🇲🇨🇲🇾❤❤❤😇😇,N,"Confidence: Low | The comment contains emojis and flag icons (Sudan, Macau, Malaysia) that do not form a coherent statement or indicate a stance on the Israel-Gaza conflict.",19,0.9686,0.637,0.363,0.0,positive,0.0,0.0,neutral,0.009241886,0.017982552,0.0019550323,0.017215505,0.0051797,0.0073918556
UgzY0qU1wg2z7G2OAKx4AaABAg,UOsY8ow0vTs,@adammanan8370,UCpXpitaCiz-54Rs9Frc6Jww,You are too much,N,Confidence: High | The comment 'You are too much' is a vague statement and does not provide any clear indication of support for either side.,16,0.0,0.0,1.0,0.0,neutral,0.2,0.2,positive,0.028942931,0.029596692,0.0030326843,0.0926474,0.0066596144,0.00756015
UgwabQPfxTKs4PmMHR14AaABAg,kctxmj8u-_s,@nawabkhan2417,UCNESgMQNxuPHvmp_DAuohXA,YA ALLAH❤❤❤ HAM MUSALMAN AAP SE BEHAD PAYAR KERTE HE,N,Confidence: Low | This comment expresses general devotion to Allah as Muslims. It does not contain any specific reference or sentiment towards the Israel-Gaza conflict.,52,0.9274,0.492,0.508,0.0,positive,0.0,0.0,neutral,0.02618698,0.028503597,0.004348755,0.033334624,0.022791367,0.008738215
UgxhhH6O9ldWCDk3FS14AaABAg,7sood4IAYfQ,@graciouskhanfamilyvlogs2354,UCl591a2ZLEwrqX1yILH0GRQ,Love respect from pakistani sister,N,"Confidence: Medium | Expressing 'Love respect from pakistani sister' is a general sentiment of goodwill. While Pakistan generally has a stance towards Palestine, the comment itself, without further elaboration, is too general to definitively label as P or I. It could be interpreted as a general expression of positive regard rather than specific political support.",34,0.8074,0.709,0.291,0.0,positive,0.5,0.6,positive,0.014124917,0.023243073,0.0030899048,0.029327808,0.018168874,0.0089712385
UgzYM7tn5_WrL4rtiwd4AaABAg,w3K4POi92Kw,@ashasharma5304,UCxcJEhJMYN_9frq5LlxT0IQ,Peace and Islam can not coexist,N,"Confidence: Low | The comment expresses a general sentiment about Islam and peace but does not directly mention or allude to the Israel-Gaza conflict. Therefore, its stance on the conflict is unclear.",31,0.5423,0.412,0.588,0.0,positive,0.0,0.0,neutral,0.16846494,0.12374964,0.023076924,0.4269174,0.49584505,0.025961896
Ugzkwjv9tvOs--8EGTZ4AaABAg,OBZTNAimTNM,@user-pw3tg5ol7c,UCPOzvQxY1gPOZD5FhhOlWKQ,good animation but the mosque behind is ni al aqsa,N,"Confidence: Medium | The comment is about the accuracy of an animation's depiction of a mosque, and while Al-Aqsa is in Jerusalem, the comment itself does not express a stance on the conflict.",50,0.2382,0.178,0.822,0.0,positive,0.1499999999999999,0.65,positive,0.060927123,0.08290444,0.015092585,0.23667802,0.23770751,0.019055385
UgwyQwabLRRJ_k0zoLp4AaABAg,z0NFgGUfstU,@ronkealonge8378,UCK4smWmCX2Chl1AGNJG2PsQ,"Sorry, the same way the lsrealites cried.. It's war.",N,"Confidence: High | The comment acknowledges that both Israelis and Palestinians experience suffering ('cried') and states 'It's war,' presenting a broad, impartial observation of the conflict's nature without assigning blame or taking sides.",52,-0.7783,0.0,0.435,0.565,negative,-0.25,0.5625,negative,0.03566399,0.03690237,0.005683899,0.1693855,0.10221587,0.029587816
UgwGn45_aHWNCrBC3wF4AaABAg,f2RGXDn1GOA,@eshalzahra315,UCToHzsO_w1EBvEiOMfKZIMQ,i am cring so hard,N,"Confidence: High | The comment 'i am cring so hard' expresses a negative emotional reaction, but it is entirely subjective and does not indicate any stance on the political or military aspects of the Israel-Gaza conflict.",18,-0.2183,0.0,0.682,0.318,negative,-0.2916666666666667,0.5416666666666666,negative,0.028281843,0.2453505,0.019998873,0.31132057,0.011543332,0.049128212
UgzCCqN8QvKy1qnNsqV4AaABAg.9xSXo1S_r0b9xr0PtMtgus,f490KkuJ7Ik,@shinchanthugslife849,,@@legacygamingshorts1119 Ram hizda,N,Confidence: Low | This comment is an apparent insult or a derogatory remark directed at another user. It does not contain any discernible commentary on the Israel-Gaza conflict.,34,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.48627716,0.42102736,0.3476075,0.4269174,0.33060804,0.13815513
UgziT1ASgK0Iiz7XRKV4AaABAg,A5V4IRYpET0,@ss-ri1xn,UC-XRCjAlBXLdyGpuo6vcOrQ,"Islam is the powerful religion in world because GOD stand with him.
GOD IS ENOUGH FOR ISLAM",N,"Confidence: Low | This comment expresses a belief in the strength of Islam and divine support. While potentially related to a religious identity that might align with one side, it doesn't directly address the conflict or express support for either Palestine or Israel.",91,0.8159,0.377,0.623,0.0,positive,0.15,0.75,positive,0.020256994,0.017982552,0.0060272217,0.11336674,0.10221587,0.00948907
Ugw7DtNBUExSLm8QNPp4AaABAg,S4kQqXuDOhM,@uzbekistanball9133,UC7fddYPM-qWBZbQMtr1bzKg,Subscribe for PART-3,N,Confidence: High | This comment is a request for a subsequent part of the video and does not express any opinion or stance on the Israel-Gaza conflict.,20,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.009355888,0.020032106,0.0023651123,0.021785567,0.005438685,0.010058682
Ugx_7rufug3pKDSEmeh4AaABAg.9xIP6Za4C5W9xL2v4aSaru,tZabnL4QUVA,@asif_dramaz,,Thankyou 😇😇😇,N,"Confidence: High | Similar to Item 625, the comment 'Thankyou 😇😇😇' is an expression of gratitude that lacks any specific political content or discernible stance related to the Israel-Gaza conflict. It's a general positive sentiment.",12,0.8402,0.474,0.526,0.0,positive,0.0,0.0,neutral,0.007303875,0.014600786,0.0012016296,0.009298885,0.001655654,0.006835188
UgyLFkASA8uiVjKzqJx4AaABAg,h6H8XckZQrU,@kalki-avatar6230,UCS0w0ACiDKvKswoJ27AMsZg,It seems the people of Israel are big fans of Yogi Adityanath.❤😂😂😂,N,Confidence: Low | The comment makes a humorous observation comparing Israelis to fans of Yogi Adityanath. There is no direct political statement or stance on the conflict itself. The emojis suggest levity rather than a serious political opinion.,66,0.9169,0.36,0.508,0.132,positive,0.0,0.1,neutral,0.030595649,0.038655918,0.006942749,0.14429577,0.10293542,0.00948907
UgyFlf5CqrMwaDxayq54AaABAg.9ygQR7gbTkp9yhBEREyuIw,sJ1pfMoXbK8,@sumachizs3262,,From who?,N,"Confidence: Low | The comment 'From who?' is a very short and context-dependent question. Without the preceding comment or video context, it's impossible to determine the author's stance on the conflict.",9,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.0064393696,0.011594773,0.00064849854,0.007979449,0.0019793853,0.0065827454
UgzaMg_xvg0YBzJdnqx4AaABAg,xSoyQb_qHWQ,@victorfortes77,UC6zQPWAdbX3f1qygWD6tALg,If people say don't help Israel you guy's accuse USA government if they use their influence to help Palestinians you guy's says that they helping Hamas poor Biden his in between the crus and crusade,N,"Confidence: Medium | This comment describes a dilemma faced by the US government in its involvement, suggesting it's caught between supporting Israel and potentially aiding Hamas. It focuses on the complexity of US foreign policy rather than taking a definitive stance for either side of the conflict.",198,-0.3089,0.117,0.713,0.17,negative,-0.4,0.6,negative,0.082866095,0.02932342,0.005760193,0.22177623,0.11396073,0.009722093
UgypVP7qiNRKH_tH4sV4AaABAg,8wUDwm9A6RA,@Arson__Lover,UCRTXXXhIp71rr1QoT1dQ9wA,Daily reminder: she’s not a bitch,N,Confidence: High | This comment is a personal remark about a female individual in the video and does not express any opinion or stance related to the Israel-Gaza conflict. It is focused on a personal judgment unrelated to the political situation.,33,0.4717,0.381,0.619,0.0,positive,0.0,0.0,neutral,0.41530323,0.70864636,0.02453801,0.55739564,0.10221587,0.0083886795
Ugy5KVQ1Fr6fB2KY3fF4AaABAg.9wFizX_bt5i9wHhIOsUvZM,I4_qCVdHh1k,@ShoshB100,,Its like the young men,N,Confidence: Low | The comment is incomplete and lacks context. 'Its like the young men' does not provide enough information to determine any stance on the conflict.,22,0.3612,0.385,0.615,0.0,positive,0.1,0.4,neutral,0.012946909,0.018734055,0.001783371,0.032627538,0.009693438,0.0077802283
UgwBE3lLQdrfE5jMiXV4AaABAg,kctxmj8u-_s,@mr.asurdaitydanavrakshas,UCrkUTBY5lwvKYdiUp4Qz1Aw,This proves there is no Rasgullah.. 😅,N,Confidence: High | The comment is a seemingly unrelated cultural reference ('Rasgullah' is a sweet). It does not offer any opinion or stance on the conflict.,37,-0.5122,0.0,0.65,0.35,negative,0.3,0.0,positive,0.020192537,0.022354934,0.0025558472,0.05354243,0.0233943,0.007689608
Ugyo9RU8QSKfqIQ9LkR4AaABAg.9wxL1CzK_gC9yRmDmJO6o0,f1gm2ZV9IPE,@Loco196,,@@Alphasocke639 bullshit,N,"Confidence: Low | The comment is a direct reply to a previous comment and simply says 'bullshit'. Without the context of the previous comment, it's impossible to determine the stance.",24,-0.5859,0.0,0.208,0.792,negative,0.0,0.0,neutral,0.06424874,0.8089582,0.18844056,0.3367073,0.003366805,0.006427396
UgyHxAtXiBVWqCaCIvN4AaABAg,GPYpsWacMVI,@ananyadey7302,UC-cvZyRoXggP-Rz0LD3F7gA,Very nice I'm interested,N,Confidence: High | The comment 'Very nice I'm interested' is a general positive remark and does not express any stance on the conflict.,24,0.7233,0.752,0.248,0.0,positive,0.515,0.75,positive,0.00971689,0.020510335,0.002117157,0.022374803,0.0065486208,0.008919456
UgzDEEpMBI6BykI0Hjx4AaABAg,dFNPr7nUsl8,@asr1736,UC0oWj83pfWtFsZnu8SstYtw,Love team india❤. Love the honorable prime minister ❤,N,"Confidence: High | The comment expresses love for 'team India' and its prime minister. There is no mention or implication related to the Israel-Gaza conflict, making it neutral in this context.",53,0.9694,0.744,0.256,0.0,positive,0.5,0.6,positive,0.007531876,0.013336895,0.0011444092,0.01017851,0.004643231,0.0072882893
UgxHFDvJhUvCJvJ9TuB4AaABAg,0NlBvhCz9uE,@nenemsingson4087,UCAV5a7jSRI8UREAiAhIe4AA,I'm Christian but I support Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,P,Confidence: High | The comment explicitly states 'I support Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸'.,48,0.5499,0.372,0.628,0.0,positive,0.0,0.0,neutral,0.01632893,0.02392626,0.005607605,0.10609736,0.06522302,0.0113014765
UgwLOQjfSMCxCcNcvuB4AaABAg,hMi_KAzl87Y,@klowklow3927,UCzgWxt-KH85a_fi753U22dA,Imagine a 10 year old child worried and concerned for younger children 😢,P,"Confidence: Medium | The comment expresses concern for children and implies a negative situation for them, which in the context of the Israel-Gaza war, is often used to highlight Palestinian suffering.",72,-0.6486,0.0,0.694,0.306,negative,0.05,0.1,neutral,0.0114649,0.01442999,0.001449585,0.035691574,0.0042917514,0.008026198
UgzCWX_Kbby-QNhVaqJ4AaABAg,o9wHOYQT7M4,@Rajkumar-dz5ov,UCSw757XYp1y0TOL-Cm0RtEQ,Yea say it again now free Palestine.. you idiots...  Every Palestinians = Hamas,P,"Confidence: High | The comment explicitly calls to 'free Palestine' and equates 'Every Palestinians = Hamas,' which, while a harsh generalization, is a statement made in the context of advocating for Palestinian freedom.",79,0.5106,0.216,0.784,0.0,positive,-0.2,0.8,negative,0.755201,0.44613865,0.23224974,0.83334327,0.6649212,0.03165977
Ugyzp0Dx3S3LYEIXPUd4AaABAg,h1GiWCTbh34,@zaryabmemon7827,UCXIi-wyXhPFWoBrOfffWGfg,Arab no in power Arab is servent Israel,P,"Confidence: Medium | The comment expresses a critical view of Arab leaders, suggesting they are subservient to Israel. This sentiment aligns with a perspective that is critical of the status quo and potentially supportive of Palestinian resistance against perceived Israeli dominance, though it doesn't explicitly mention Palestine.",39,-0.296,0.0,0.761,0.239,negative,0.0,0.0,neutral,0.3388922,0.18171974,0.03590374,0.4475325,0.5075293,0.051391184
Ugyc4Lx_LYujBvIVm-B4AaABAg.9w3elDrG9_J9wYXqK6Rra6,gue973pLZY0,@phyrr11,,​@@brentbaker4489his mother is dead because of you funding Isntreals terrorism,P,Confidence: High | The comment blames 'you funding Isntreals terrorism' for the death of someone's mother. This clearly criticizes Israel and implies support for Palestine by framing Israeli actions as terrorism.,78,-0.872,0.0,0.473,0.527,negative,-0.2,0.4,negative,0.28791866,0.196476,0.024350211,0.45751464,0.22631748,0.2836219
Ugw0r3cEs8FooMAWkKp4AaABAg,4zg5O6xpQXA,@user-tx1py4xf8f,UC22w61exZyRk_ioWe_fbPIA,"Masha Allah 

Palestine is not far to be free Insha Allah 😊",P,"Confidence: High | The comment expresses a hopeful sentiment for Palestine's freedom and uses the phrase 'Insha Allah' (God willing), which is commonly used by Muslims and in this context, linked with the desire for Palestinian liberation.",59,0.8519,0.417,0.583,0.0,positive,0.175,0.9,positive,0.033570543,0.025360947,0.01302678,0.15213956,0.14661247,0.014738814
Ugy_t28M7QfNFxTFd254AaABAg.9yB8jw1Sl-O9yBexKRlX8A,E_f91E7ya0s,@moodist1er,,"Defend what, all the land they stole? Settler human shields living in stolen Palestinian homes? You support the Nasi Nazis?",P,"Confidence: High | The comment uses terms like 'land they stole,' 'stolen Palestinian homes,' and asks 'You support the Nasi Nazis?', directly criticizing Israel's actions and policies towards Palestinians, framing them as oppressive and akin to Nazis.",123,-0.2593,0.11,0.736,0.153,negative,0.0,0.1,neutral,0.33964422,0.094542764,0.023076924,0.4014846,0.40351558,0.021300001
Ugxbxjj3g3SNiNg8Ro54AaABAg,05r-eCCEUFc,@ryanjace8192,UC_uH_VtX8Zy_3TIlAV3XjJQ,"just killing innocent civilians and leveling them hamas....FYI
idf also killed innocent civilians without any clothes ,with white flags ...assuming they are Palestinian",P,"Confidence: High | The comment criticizes the IDF for killing innocent civilians, including those surrendering with white flags, aligning with a pro-Palestinian stance.",168,-0.7269,0.147,0.581,0.272,negative,0.2,0.35,positive,0.19500497,0.117874645,0.16960317,0.48141238,0.50125694,0.52547425
UgwEH5-RG7wcOfAL5EV4AaABAg,3aY6fuJOFWA,@abeeds4783,UCDCoT55eyMEJ0Tkg72QQuvw,"May allah help them to defeat israel. ആമീൻ.
May allah reward them with his abundace in dunya and akhira..

May allah ease their life

Ameen",P,"Confidence: High | The comment invokes Allah for the defeat of Israel and for the reward of those fighting against them, clearly indicating support for Palestine and opposition to Israel.",139,0.7096,0.271,0.638,0.091,positive,0.0,0.0,neutral,0.061451588,0.034397304,0.017674843,0.16591948,0.17614605,0.06561559
UgwMuChLFWTGNsjd6aF4AaABAg,NqBLoVOYARk,@fantasticyt1999,UCDAGmJY7EPFpjkCBYkNMZFQ,Vote for pleastene,P,"Confidence: High | The comment uses 'pleastene', a misspelling that strongly suggests support for Palestine, especially in the context of the conflict.",18,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.012110904,0.019690514,0.0019836426,0.030741978,0.0062526376,0.009411395
